"Product","Time","Vendor","Brand","Vendite.in.Valore","Vendite.in.Valore.Senza.promozioni","Vendite.in.Valore.Con.promozioni","Vendite.in.Valore.Solo.Special.Pack","Vendite.in.Valore.Solo.Volantino","Vendite.in.Valore.Solo.Display","Vendite.in.Valore.Solo.Riduzione.Prezzo","Vendite.in.Valore.Solo.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack.e.Volantino","Vendite.in.Valore.Con.Special.Pack.e.Display","Vendite.in.Valore.Con.Special.Pack.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino.e.Display","Vendite.in.Valore.Con.Volantino.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Volantino.e.Sconto.Loyalty","Vendite.in.Valore.Con.Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino.e.Display","Vendite.in.Valore.Con.Special.Pack..Volantino.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack..Volantino.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino..Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Volantino..Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Display..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino..Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack..Volantino..Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino..Display..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino..TPR.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Display..TPR.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino..Display..TPR.e.Sconto.Loyalty","Vendite.in.Volume","Vendite.in.Volume.Con.promozioni","Vendite.in.Volume.Senza.promozioni","Sconto"
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2020-11-08,"GRUPPO HEINEKEN","HEINEKEN",37259.01,27811.15,9447.86,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20055.2615762132,5540.74618066013,14514.5153955531,11.0084468748926
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2020-11-15,"GRUPPO HEINEKEN","HEINEKEN",42515.06,25690.18,16824.88,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25708.702793262,12385.335602417,13323.367190845,29.5483698810589
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2020-11-22,"GRUPPO HEINEKEN","HEINEKEN",47110.94,26438.33,20672.61,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28614.8675379717,14845.9937548828,13768.8737830889,27.481228601141
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2020-11-29,"GRUPPO HEINEKEN","HEINEKEN",42714.19,25572.91,17141.28,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24229.5108354414,10882.9512451172,13346.5595903242,17.7973638362774
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2020-12-06,"GRUPPO HEINEKEN","HEINEKEN",308473.2425,19437.76,289035.4825,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185627.849330918,175584.820737305,10043.0285936129,14.9483632127633
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2020-12-13,"GRUPPO HEINEKEN","HEINEKEN",326074.67,11831.71,314242.96,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,271486.232842981,265198.04324707,6288.18959591031,37.0242493377574
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2020-12-20,"GRUPPO HEINEKEN","HEINEKEN",252924.74,12751.14,240173.6,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,183875.683177643,177198.166194763,6677.51698287964,29.0206477206436
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2020-12-27,"GRUPPO HEINEKEN","HEINEKEN",180813.01,23150.36,157662.65,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,121722.202642082,109696.11166626,12026.0909758222,25.3371911508089
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-01-03,"GRUPPO HEINEKEN","HEINEKEN",133189.691796875,32842.3,100347.391796875,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,81992.7569294965,64728.2921383667,17264.4647911298,18.5049001372562
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-01-10,"GRUPPO HEINEKEN","HEINEKEN",73024.89,25444.07,47580.82,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43850.1293935507,30486.6936044311,13363.4357891196,18.0303377184807
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-01-17,"GRUPPO HEINEKEN","HEINEKEN",118879.24,23707.89,95171.35,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79927.6037171173,67366.0349280095,12561.5687891078,25.145791749831
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-01-24,"GRUPPO HEINEKEN","HEINEKEN",159089.62,22962.1,136127.52,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113358.31971257,101094.727720642,12263.5919919276,28.0843326638452
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-01-31,"GRUPPO HEINEKEN","HEINEKEN",72058.21,24601.85,47456.36,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46552.9282027602,33433.6396188641,13119.2885838962,24.307423913446
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-02-07,"GRUPPO HEINEKEN","HEINEKEN",52258.18,27632.8,24625.38,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32299.1591191614,17592.7289355469,14706.4301836145,25.5041462815087
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-02-14,"GRUPPO HEINEKEN","HEINEKEN",92227.44,23094.41,69133.03,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57369.8993258286,45027.1799395752,12342.7193862534,17.9431525782417
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-02-21,"GRUPPO HEINEKEN","HEINEKEN",109434.21,27780.23,81653.98,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68042.4491887128,53157.5813955688,14884.867793144,17.6959341992074
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-02-28,"GRUPPO HEINEKEN","HEINEKEN",83870.44,20482.36,63388.08,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,51007.129785347,39865.0031990433,11142.1265863037,13.502433919436
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-03-07,"GRUPPO HEINEKEN","HEINEKEN",203034.27,21759.87,181274.4,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,153427.619392784,141960.739799194,11466.8795935893,32.7089696403916
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-03-14,"GRUPPO HEINEKEN","HEINEKEN",255349.74,23939.05,231410.69,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,195221.644135979,182569.140531921,12652.5036040574,33.007589598245
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-03-21,"GRUPPO HEINEKEN","HEINEKEN",144376.11,27051.34,117324.77,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,101857.456722652,87392.6789355469,14464.7777871054,28.214349133178
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-03-28,"GRUPPO HEINEKEN","HEINEKEN",43623.03,31119.25,12503.78,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24143.6710316241,7471.63554199219,16672.0354896319,10.3428046893894
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-04-04,"GRUPPO HEINEKEN","HEINEKEN",67432.31,55492.93,11939.38,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35746.7021937561,6599.32680221558,29147.3753915405,4.97367413245389
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-04-11,"GRUPPO HEINEKEN","HEINEKEN",60221.79,24915.82,35305.97,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33759.5214076459,20357.8386044312,13401.6828032148,6.71740248719701
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-04-18,"GRUPPO HEINEKEN","HEINEKEN",66542.46,29724.51,36817.95,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37480.7598024595,21662.130602417,15818.6292000425,9.54916600932199
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-04-25,"GRUPPO HEINEKEN","HEINEKEN",154955.12,20287.67,134667.45,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,102227.399859953,91341.399477539,10886.0003824139,20.8900429894686
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-05-02,"GRUPPO HEINEKEN","HEINEKEN",165708.03,24127.59,141580.44,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,112983.551996845,100237.902600403,12745.6493964422,25.3861739287253
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-05-09,"GRUPPO HEINEKEN","HEINEKEN",149580.52,26984.92,122595.6,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,103077.077389526,88832.3897991943,14244.687590332,27.1490311815596
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-05-16,"GRUPPO HEINEKEN","HEINEKEN",218411.44,28533.26,189878.18,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,155328.64380209,140225.263212891,15103.3805891991,28.3243617422599
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-05-23,"GRUPPO HEINEKEN","HEINEKEN",109157.19,28322.8,80834.39,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66759.9569010544,51641.7659033203,15118.1909977341,16.4476397200971
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-05-30,"GRUPPO HEINEKEN","HEINEKEN",83162.23,27058.6,56103.63,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48808.9997937459,34603.3709934855,14205.6288002604,14.8807688206149
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-06-06,"GRUPPO HEINEKEN","HEINEKEN",101804.26,30514.77,71289.49,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58863.3011262739,43091.3273291016,15771.9737971723,14.49104832752
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-06-13,"GRUPPO HEINEKEN","HEINEKEN",110811.445,26388.225,84423.22,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68048.8179607272,54278.5186642456,13770.2992964816,18.8353113082821
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-06-20,"GRUPPO HEINEKEN","HEINEKEN",311032.35,20790.82,290241.53,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,217324.917964325,206532.386769562,10792.5311947632,27.050371431665
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-06-27,"GRUPPO HEINEKEN","HEINEKEN",395803.22,17608.74,378194.48,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,277611.580702057,268399.379908905,9212.20079315186,26.2828066128059
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-07-04,"GRUPPO HEINEKEN","HEINEKEN",335957.84,19941.17,316016.67,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,235472.311585693,224796.805120239,10675.5064654541,24.7411271167487
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-07-11,"GRUPPO HEINEKEN","HEINEKEN",290275.63,29699.99,260575.64,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,203476.105701492,187808.682509766,15667.4231917262,26.8087072150515
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-07-18,"GRUPPO HEINEKEN","HEINEKEN",182699.4,21316.38,161383.02,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,126365.659159877,114838.462172356,11527.1969875217,24.0057503327568
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-07-25,"GRUPPO HEINEKEN","HEINEKEN",89879.42,40833.85,49045.57,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54339.3905276433,32364.3935440063,21974.9969836369,18.4468373434788
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-08-01,"GRUPPO HEINEKEN","HEINEKEN",70250.8,36424.35,33826.45,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40228.0558603621,20475.5362646484,19752.5195957136,10.4115901840443
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-08-08,"GRUPPO HEINEKEN","HEINEKEN",63218.35,37826.91,25391.44,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35290.6420744014,14739.6016864014,20551.040388,6.4089046053567
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-08-15,"GRUPPO HEINEKEN","HEINEKEN",266887.75,34545.68,232342.07,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,175341.31469038,156480.151493225,18861.163197155,18.933145259341
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-08-22,"GRUPPO HEINEKEN","HEINEKEN",310367.87,25723.19,284644.68,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,209807.792904228,195587.294307861,14220.4985963666,19.5451127302779
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-08-29,"GRUPPO HEINEKEN","HEINEKEN",235520.23,16796.94,218723.29,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,161905.167411064,152949.812228394,8955.35518267036,23.7572195177822
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-09-05,"GRUPPO HEINEKEN","HEINEKEN",144619.77,27720.27,116899.5,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94409.5415133691,79179.1439355469,15230.3975778222,18.8822985509364
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-09-12,"GRUPPO HEINEKEN","HEINEKEN",103967.41,37731.3,66236.11,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63706.1765789866,41463.2459870338,22242.9305919528,5.82800769843344
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-09-19,"GRUPPO HEINEKEN","HEINEKEN",105161.42,32691.43,72469.99,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,67059.0293804312,49032.8453915405,18026.1839888906,18.5031192622571
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-09-26,"GRUPPO HEINEKEN","HEINEKEN",78286.09,28543.17,49742.92,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,48878.0555113864,33414.0113250732,15464.0441863131,19.3464406936312
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-10-03,"GRUPPO HEINEKEN","HEINEKEN",57165.26,34603.7,22561.56,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32422.5131214273,13454.3507226563,18968.162398771,8.08019342104176
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-10-10,"GRUPPO HEINEKEN","HEINEKEN",248483.344375,38835.454375,209647.89,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,186115.109256592,164951.318272705,21163.7909838867,30.7372424539238
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-10-17,"GRUPPO HEINEKEN","HEINEKEN",305782.28375,25687.099375,280095.184375,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,228545.624949646,214327.82576294,14217.7991867065,27.6656815334081
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-10-24,"GRUPPO HEINEKEN","HEINEKEN",133858.02,24613.98,109244.04,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,91575.2705339277,78194.3513452148,13380.9191887128,24.0502277739129
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-10-31,"GRUPPO HEINEKEN","HEINEKEN",68858.35,35753.5,33104.85,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39868.7255638647,20590.1585742188,19278.566989646,13.3061840284254
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-11-07,"GRUPPO HEINEKEN","HEINEKEN",62882.14,31213.41,31668.73,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39154.78925354,22597.897265625,16556.891987915,25.6638240624191
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-11-14,"GRUPPO HEINEKEN","HEINEKEN",61036.46,29009.98,32026.48,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38725.8945422673,23089.44515625,15636.4493860173,25.2370506733057
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-11-21,"GRUPPO HEINEKEN","HEINEKEN",45911.6,27541.1,18370.5,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27460.8507969081,12657.59859375,14803.2522031581,21.990855684613
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-11-28,"GRUPPO HEINEKEN","HEINEKEN",43299.25,33698.73,9600.52,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24424.4549729347,6009.3,18415.1549729347,12.6962868902658
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-12-05,"GRUPPO HEINEKEN","HEINEKEN",221049.235,28574.935,192474.3,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,141191.646536121,125970.878337708,15220.7681984139,18.6132114077003
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-12-12,"GRUPPO HEINEKEN","HEINEKEN",334435.86,18137.27,316298.59,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,271029.104242859,261082.884453735,9946.21978912353,33.5637688379023
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-12-19,"GRUPPO HEINEKEN","HEINEKEN",158112.42,10930.06,147182.36,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,108022.259306946,101984.519919434,6037.73938751221,20.2788924283103
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2021-12-26,"GRUPPO HEINEKEN","HEINEKEN",118074.85,24599.41,93475.44,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,75657.6677796507,62654.4930020142,13003.1747776365,21.1375968431474
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2022-01-02,"GRUPPO HEINEKEN","HEINEKEN",85495.9,41288.24,44207.66,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,49941.9359790087,27971.4930020142,21970.4429769945,15.9003240271564
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2022-01-09,"GRUPPO HEINEKEN","HEINEKEN",61145.19,26810.34,34334.85,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36541.8107867396,22050.27,14491.5407867396,15.8346207592467
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2022-01-16,"GRUPPO HEINEKEN","HEINEKEN",98301.34,24468.02,73833.32,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65098.3409679003,51665.0045681763,13433.336399724,21.5413214805277
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2022-01-23,"GRUPPO HEINEKEN","HEINEKEN",147108.92,25722.21,121386.71,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101287.018860784,87212.2284640503,14074.7903967333,23.8399161812164
"HEINEKEN BIRRA LAGER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800689045420",2022-01-30,"GRUPPO HEINEKEN","HEINEKEN",157576.73,22093.95,135482.78,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,109092.733061829,97040.8030718994,12051.9299899292,23.8424523537533
